Id,SalePrice
2735,133968.05395923124
2736,136597.92589892691
2737,121426.06246984669
2738,137524.96378868
2739,159229.9030488961
2740,136197.81082846673
2741,146574.71202477673
2742,154335.16917334415
2743,155469.7319080177
2744,163032.17241110644
2745,140722.22052141966
2746,137610.08805260225
2747,151475.02805201418
2748,127550.61381581708
2749,128558.92972606554
2750,126716.89621418047
2751,134820.41288396207
2752,208314.32171032912
2753,145797.82121355226
2754,200252.44704921165
2755,137289.3528335634
2756,95214.97848330146
2757,72692.69276085155
2758,87301.32186333092
2759,164581.00702034924
2760,121907.34925560001
2761,142407.68671938282
2762,144512.086206996
2763,186115.76533144616
2764,150567.78367889771
2765,290634.5788461858
2766,129106.49825128981
2767,88694.85797772137
2768,130756.18862016557
2769,132993.59816388373
2770,140912.98152513895
2771,105783.2356189406
2772,111127.20250641863
2773,164093.94864535768
2774,142907.02633320712
2775,115974.76030417599
2776,142907.84089086825
2777,146814.24238433258
2778,106205.01579382653
2779,123704.4879933208
2780,98894.75622452995
2781,97655.74597370338
2782,97508.61347043225
2783,98829.14457811494
2784,121144.17912825376
2785,137615.34827935573
2786,67728.80766679865
2787,126665.59695457436
2788,74677.76865548606
2789,169482.93079379344
2790,95117.47808453023
2791,110841.15255097781
2792,55487.30568876609
2793,157761.36929490886
2794,101432.6302656169
2795,121358.95393918491
2796,99526.37326193124
2797,198594.78853915582
2798,107171.96749452996
2799,118866.83991647811
2800,72018.09009690976
2801,112079.79875699375
2802,127529.64043681009
2803,167976.42102014387
2804,130377.00280766183
2805,99475.49409190203
2806,82375.45568805716
2807,161063.0928464907
2808,146255.73894755897
2809,131907.88028725568
2810,125602.29886408703
2811,160000.3707117646
2812,166112.07507619972
2813,155400.64510084523
2814,160276.03176295693
2815,98019.47200536427
2816,237227.01885302042
2817,153164.68739374075
2818,130634.96968576554
2819,165681.32723527914
2820,134619.6589699934
2821,104631.22284927103
2822,202511.53985711499
2823,293613.43384764675
2824,167674.85075107447
2825,146888.4362054832
2826,130211.33996382784
2827,137272.91612997703
2828,212510.92001493325
2829,215145.29329895403
2830,224287.3353618998
2831,178016.54889875563
2832,238010.03845862157
2833,304027.5827075729
2834,219672.070203905
2835,225184.35065065973
2836,191038.9430983289
2837,155382.6811807502
2838,149491.9964682688
2839,172739.27905052365
2840,204242.36754442024
2841,205552.53792925275
2842,229665.44006569864
2843,149418.915118129
2844,173580.87481838814
2845,127379.44494133786
2846,209570.1806925863
2847,210371.86735650737
2848,216988.13305269487
2849,197727.89294580056
2850,278005.30806895485
2851,217737.37912581326
2852,238317.25209146814
2853,236138.7082189614
2854,137626.00363883824
2855,202000.07676764062
2856,200887.70286044295
2857,189302.9738564817
2858,205806.37030834626
2859,108764.50905417398
2860,122887.78847092371
2861,125432.00257102995
2862,186390.37239723146
2863,128017.47121215699
2864,241045.35397460204
2865,143067.3937397672
2866,139588.5124140106
2867,97500.61162675545
2868,93965.72367632661
2869,98142.85076619062
2870,120068.94950468904
2871,86269.40311635798
2872,51251.52543932263
2873,97736.29486351622
2874,137793.8626952899
2875,114592.51550745759
2876,164917.8506622453
2877,147597.4870714278
2878,165003.52448112046
2879,133396.02003222896
2880,104169.18006085284
2881,142744.23298044794
2882,175806.865849751
2883,194298.43312101948
2884,203104.49091304748
2885,191586.98666155958
2886,230257.13476237986
2887,100259.13736670863
2888,143688.6067110913
2889,61827.99789635378
2890,81365.04449445484
2891,136301.84187693556
2892,46333.17906163266
2893,74419.82499254073
2894,54141.87851070061
2895,325785.6827845958
2896,275707.20505335985
2897,209101.2729548118
2898,151112.42257201736
2899,212904.37413517688
2900,160062.5534337947
2901,213124.93817126867
2902,183470.91022643607
2903,330098.22071579925
2904,341816.10300470353
2905,87754.66638524251
2906,200046.64455817657
2907,113830.25060380145
2908,131387.21212358752
2909,151863.91434074735
2910,78070.85613022145
2911,82167.65655259858
2912,149001.99436326412
2913,83542.97780048972
2914,78582.00232796058
2915,85825.66069358293
2916,84642.51632230912
2917,165081.64627411176
2918,118386.45879906928
2919,228438.2758965994
